,Zona,termino,menciones
9117,San Rafael,lomito a la pimienta,1
9118,San Rafael,lomito a la plancha,0
9119,San Rafael,lomito de res,0
9120,San Rafael,lomito mar y tierra,0
9121,San Rafael,Lomo,11
9122,San Rafael,Lomo de carne,0
9123,San Rafael,Lomo relleno,0
9124,San Rafael,Lomo relleno campesino,0
9125,San Rafael,Lomo tico bañado,0
9126,San Rafael,maduro con queso,1
9127,San Rafael,malanga y tocino,0
9128,San Rafael,mango con sal,0
9129,San Rafael,Mangos verdes,0
9130,San Rafael,mano de piedra,0
9131,San Rafael,Mariscada,1
9132,San Rafael,Mariscada a la mantequilla,0
9133,San Rafael,Mariscada al ajillo,0
9134,San Rafael,mariscada boruca,0
9135,San Rafael,Mariscada boruca de Corrohore,0
9136,San Rafael,mariscos,44
9137,San Rafael,mate,1
9138,San Rafael,Mazamorra,0
9139,San Rafael,Mazamorra de maíz pujagua,0
9140,San Rafael,mazorcas,0
9141,San Rafael,mc donalds,0
9142,San Rafael,mediterránea,5
9143,San Rafael,mejillones al ajillo,0
9144,San Rafael,melcochón,0
9145,San Rafael,Miel de chiverre,0
9146,San Rafael,Miel de icaco,0
9147,San Rafael,MIel de maduro,0
9148,San Rafael,Miel de mango,0
9149,San Rafael,MIel de papaya,0
9150,San Rafael,Miel de pitangas,0
9151,San Rafael,Miel de plátano,0
9152,San Rafael,Miel de tacacos,0
9153,San Rafael,milk shake,0
9154,San Rafael,mondongo,2
9155,San Rafael,Mondongo en salsa,0
9156,San Rafael,moscow mule,0
9157,San Rafael,Mozote,0
9158,San Rafael,nachos,3
9159,San Rafael,nachos con carne,0
9160,San Rafael,nachos con pollo,0
9161,San Rafael,naranjilla y dulce,0
9162,San Rafael,Néctar de berenjena con arroz,0
9163,San Rafael,nicas,0
9164,San Rafael,nuggets,0
9165,San Rafael,nuggets de pollo,0
9166,San Rafael,nuggets de queso,0
9167,San Rafael,ñame tostado,0
9168,San Rafael,olive garden,1
9169,San Rafael,Olla de carne,5
9170,San Rafael,one pot,0
9171,San Rafael,orejas,1
9172,San Rafael,Paella,2
9173,San Rafael,palitos de camote,0
9174,San Rafael,Palmito con  atún,0
9175,San Rafael,Palmito de pejibaye,0
9176,San Rafael,pambón,0
9177,San Rafael,pan,46
9178,San Rafael,pan borracho,0
9179,San Rafael,pan cangrejo,0
9180,San Rafael,Pan casero,0
9181,San Rafael,Pan de banano,1
9182,San Rafael,Pan de banano con semilla de marañón,0
9183,San Rafael,Pan de banano de Quepos,0
9184,San Rafael,Pan de elote,0
9185,San Rafael,Pan de especias,0
9186,San Rafael,Pan de olores,0
9187,San Rafael,Pan de piña y coco,0
9188,San Rafael,Pan de piña y coco de Quepos,0
9189,San Rafael,Pan de yuca,0
9190,San Rafael,Pan de zanahoria,0
9191,San Rafael,pan dulce,0
9192,San Rafael,Pan dulce casero,0
9193,San Rafael,pan nica,0
9194,San Rafael,pan pañuelo,0
9195,San Rafael,pan quesadilla,0
9196,San Rafael,Pan relleno casero,0
9197,San Rafael,Pan tanelas,0
9198,San Rafael,pan trenza,0
9199,San Rafael,panuchos,0
9200,San Rafael,Pañuelos,0
9201,San Rafael,papas,19
9202,San Rafael,papas con queso,0
9203,San Rafael,papas fritas,1
9204,San Rafael,Papas rellenas,0
9205,San Rafael,papicarne,0
9206,San Rafael,Papín,0
9207,San Rafael,Pargo frito,1
9208,San Rafael,Pargo frito con salsa de camarones y coco,0
9209,San Rafael,parrilla,23
9210,San Rafael,parrilladas,3
9211,San Rafael,Pasión de maní,0
9212,San Rafael,pasta,98
9213,San Rafael,pastel burrito,0
9214,San Rafael,pastel de carne,0
9215,San Rafael,Pastel de palmito,0
9216,San Rafael,pastel de papa,0
9217,San Rafael,pastel de pizza,0
9218,San Rafael,pastel de pollo,0
9219,San Rafael,pastel gotzila,0
9220,San Rafael,pastel pizza,0
9221,San Rafael,pastel pizzero,0
9222,San Rafael,pasteles,21
9223,San Rafael,patacón con salsas,0
9224,San Rafael,Patacones,20
9225,San Rafael,patacones con carne,0
9226,San Rafael,patí,0
9227,San Rafael,patocón con carne,0
9228,San Rafael,pejibaye,0
9229,San Rafael,pejibaye cocinado,0
9230,San Rafael,pejibaye con mayonesa,0
9231,San Rafael,pescaburguesa,0
9232,San Rafael,pescado,65
9233,San Rafael,Pescado a la milanesa,0
9234,San Rafael,Pescado ahumado,0
9235,San Rafael,Pescado ahumado con salsa de maracuyá,0
9236,San Rafael,Pescado al ajillo,1
9237,San Rafael,Pescado empanizado,0
9238,San Rafael,Pescado en salsa,2
9239,San Rafael,pescado entero,1
9240,San Rafael,Pescado entero frito,0
9241,San Rafael,Pescado frito,3
9242,San Rafael,Pescado frito con ensalada y patacones,0
9243,San Rafael,Pescado frito entero,1
9244,San Rafael,Pescado relleno,0
9245,San Rafael,Pescado relleno de mariscos,0
9246,San Rafael,Piangua,0
9247,San Rafael,pianguas al ajillo,0
9248,San Rafael,picadillo,1
9249,San Rafael,Picadillo de arracache,0
9250,San Rafael,Picadillo de arracache con chicasquil,0
9251,San Rafael,Picadillo de bambú,0
9252,San Rafael,Picadillo de banano,0
9253,San Rafael,Picadillo de cáscaras de plátano,0
9254,San Rafael,Picadillo de castañas,0
9255,San Rafael,Picadillo de castañas en tortillas de zorrillo,0
9256,San Rafael,picadillo de chayote,0
9257,San Rafael,Picadillo de chayote con elotes,0
9258,San Rafael,Picadillo de chicasquil,0
9259,San Rafael,Picadillo de chicasquil dietético,0
9260,San Rafael,Picadillo de chicasquil mixto,0
9261,San Rafael,Picadillo de fiesta,0
9262,San Rafael,Picadillo de fiesta (papa),0
9263,San Rafael,Picadillo de guineo con carne,0
9264,San Rafael,Picadillo de hojas de yuca,0
9265,San Rafael,Picadillo de palmito,0
9266,San Rafael,Picadillo de palmito con huevo,0
9267,San Rafael,Picadillo de palmito maquenque,0
9268,San Rafael,Picadillo de papa,0
9269,San Rafael,Picadillo de papa con carne,0
9270,San Rafael,Picadillo de papa con zorrillo,0
9271,San Rafael,Picadillo de papas y zanahoria,0
9272,San Rafael,Picadillo de papaya,0
9273,San Rafael,Picadillo de papaya “Doña Jacinta”,0
9274,San Rafael,Picadillo de papaya a la leña,0
9275,San Rafael,Picadillo de papaya con carne y chicasquil y tortilla palmeada,0
9276,San Rafael,Picadillo de papaya con cerdo,0
9277,San Rafael,Picadillo de papaya con chicasquil,0
9278,San Rafael,Picadillo de papaya con zorrillo,0
9279,San Rafael,Picadillo de papaya con zorrillo y pellejo de cerdo,0
9280,San Rafael,Picadillo de papaya con zorrillo y tocino,0
9281,San Rafael,Picadillo de papaya verde,0
9282,San Rafael,Picadillo de papaya y zorrillo,0
9283,San Rafael,picadillo de picante,0
9284,San Rafael,Picadillo de plátano,0
9285,San Rafael,Picadillo de plátano con cáscara,0
9286,San Rafael,Picadillo de plátano con chorizo,0
9287,San Rafael,Picadillo de plátano con zorrillo,0
9288,San Rafael,Picadillo de plátano verde,0
9289,San Rafael,Picadillo de turno,0
9290,San Rafael,Picadillo de verdolaga,0
9291,San Rafael,Picadillo de zorrillo con papa,0
9292,San Rafael,Picadillo de zorrillo con papas y tocino,0
9293,San Rafael,Picadillo del novio,0
9294,San Rafael,Picadillo mixto de papaya,0
9295,San Rafael,Picadillos de rábano con carne y de papaya verde,0
9296,San Rafael,Picadillos de vainicas,0
9297,San Rafael,pico de gallo,1
9298,San Rafael,pinchos de camarón,0
9299,San Rafael,pinchos de carne,0
9300,San Rafael,Pinchos de mariscos ,0
9301,San Rafael,Pinchos de pescado,0
9302,San Rafael,pinchos de pollo,0
9303,San Rafael,pinolillo,0
9304,San Rafael,Pinto,12
9305,San Rafael,pinto burrito,0
9306,San Rafael,pintortilla,0
9307,San Rafael,Piña colada,2
9308,San Rafael,Pipián relleno con camarones,0
9309,San Rafael,pizza,111
9310,San Rafael,pizzero,3
9311,San Rafael,Plantain tart,0
9312,San Rafael,Plátano frito,0
9313,San Rafael,plátano maduro y verde,0
9314,San Rafael,Plátanos a la gloria,0
9315,San Rafael,poke,0
9316,San Rafael,pokes,0
9317,San Rafael,pollo,98
9318,San Rafael,Pollo achiotado,0
9319,San Rafael,Pollo achiotado al horno,0
9320,San Rafael,pollo al curry,1
9321,San Rafael,Pollo arreglado,0
9322,San Rafael,Pollo asado,2
9323,San Rafael,Pollo enjarrado,0
9324,San Rafael,Pollo frito,0
9325,San Rafael,pollo pesto,0
9326,San Rafael,Pollo relleno,0
9327,San Rafael,pollo teriyaki,1
9328,San Rafael,Ponche,0
9329,San Rafael,Ponche casero,0
9330,San Rafael,Postre de café,3
9331,San Rafael,Postre de fresas,0
9332,San Rafael,Postre de frutas,0
9333,San Rafael,Postre de frutas con gelatina,0
9334,San Rafael,Postre de higos,0
9335,San Rafael,Postre de naranja,0
9336,San Rafael,Postre de piña,0
9337,San Rafael,Pozol,2
9338,San Rafael,Pozol costarricense,0
9339,San Rafael,pozol y pozole,0
9340,San Rafael,Pozole,0
9341,San Rafael,Prestiños,0
9342,San Rafael,Pudín de elote,0
9343,San Rafael,Pudín de yuca,0
9344,San Rafael,pulpo,27
9345,San Rafael,pulpo a la diabla,0
9346,San Rafael,Pulpo a la parilla,2
9347,San Rafael,pulpo al ajillo,0
9348,San Rafael,Pulpo quepoa,0
9349,San Rafael,pumpkin pudding,0
9350,San Rafael,pupusas,0
9351,San Rafael,Puré,8
9352,San Rafael,Puritico rompope,0
9353,San Rafael,Queque de ayote,0
9354,San Rafael,Queque de banano,0
9355,San Rafael,Queque de chayote,0
9356,San Rafael,Queque de pejibaye,0
9357,San Rafael,Queque frío,0
9358,San Rafael,Queque seco con pasas y almendras,0
9359,San Rafael,quesadilla,2
9360,San Rafael,quesadilla de camarón,0
9361,San Rafael,quesadilla de cerdo mechado,0
9362,San Rafael,quesadilla de pollo,0
9363,San Rafael,quesadilla de pollo buffalo,0
9364,San Rafael,quesadilla de res,0
9365,San Rafael,queso frito,0
9366,San Rafael,Queso palmito,0
9367,San Rafael,ramen,24
9368,San Rafael,raspaditas,0
9369,San Rafael,raspaditas con carne,0
9370,San Rafael,ravioles de cantina,0
9371,San Rafael,Refresco de arroz,0
9372,San Rafael,Refresco de berenjena con arroz,0
9373,San Rafael,Refresco de cáscaras de piña con arroz,0
9374,San Rafael,Refresco de dulce con limón agrio,0
9375,San Rafael,Refresco de resbaladera,0
9376,San Rafael,Refresco natural,4
9377,San Rafael,repochetas,0
9378,San Rafael,Resbaladera,0
9379,San Rafael,Resbaladera escazuceña,0
9380,San Rafael,rice and beans,0
9381,San Rafael,rice pudding,0
9382,San Rafael,Rollo de carne,4
9383,San Rafael,rollo de primavera de camarón,0
9384,San Rafael,rollo primavera,1
9385,San Rafael,Rollos de banano,0
9386,San Rafael,Rompope,0
9387,San Rafael,Ron,3
9388,San Rafael,rondón,0
9389,San Rafael,Rosca casera,0
9390,San Rafael,rosquillas,0
9391,San Rafael,sa ho fang,0
9392,San Rafael,sachipapinacho,0
9393,San Rafael,salchipapa,0
9394,San Rafael,salchipapicarne,0
9395,San Rafael,salmón,24
9396,San Rafael,salmón a la parrilla,0
9397,San Rafael,salpicón,0
9398,San Rafael,Salpicón de atún,0
9399,San Rafael,Salpicón de pescado,0
9400,San Rafael,sandwich,11
9401,San Rafael,sandwich de carne,1
9402,San Rafael,sandwich de jamón,1
9403,San Rafael,sandwich de pollo,4
9404,San Rafael,sandwich especial,0
9405,San Rafael,sangría,17
9406,San Rafael,Semillas de marañón asadas,0
9407,San Rafael,Sidra,0
9408,San Rafael,soda club,0
9409,San Rafael,sopa,47
9410,San Rafael,sopa azteca,5
9411,San Rafael,Sopa de albóndigas,0
9412,San Rafael,Sopa de albóndigas de la abuela,0
9413,San Rafael,sopa de camarón,1
9414,San Rafael,Sopa de Chuchecas,0
9415,San Rafael,Sopa de gallina criolla,0
9416,San Rafael,Sopa de gallina criolla con arroz blanco,0
9417,San Rafael,Sopa de guineo,0
9418,San Rafael,Sopa de mariscos,1
9419,San Rafael,Sopa de mariscos en leche,0
9420,San Rafael,Sopa de mondongo,2
9421,San Rafael,Sopa de Patacones,0
9422,San Rafael,Sopa de pescado con coco,0
9423,San Rafael,Sopa de plátano verde,0
9424,San Rafael,Sopa de Pollo,3
9425,San Rafael,Sopa de quelites mixtos,0
9426,San Rafael,Sopa de tortas de arroz,0
9427,San Rafael,sopa negra,0
9428,San Rafael,Sopa negra de frijoles con guineo,0
9429,San Rafael,spaghetti con camarones,0
9430,San Rafael,spaghetti frtti di mare,0
9431,San Rafael,spaghetti frutos del mar,0
9432,San Rafael,spagutti,3
9433,San Rafael,súper sandwich,0
9434,San Rafael,surtida,2
9435,San Rafael,surtido,3
9436,San Rafael,sushi,74
9437,San Rafael,tabla de carnes,0
9438,San Rafael,tabla de gallos,0
9439,San Rafael,taco a la parilla,0
9440,San Rafael,tacos,24
9441,San Rafael,tacos al pastor,3
9442,San Rafael,tacos chinos,0
9443,San Rafael,tacos de birria,0
9444,San Rafael,tacos de camarón,1
9445,San Rafael,tajadas con carne,0
9446,San Rafael,Tamal,0
9447,San Rafael,Tamal asado,0
9448,San Rafael,Tamal asado a la leña,0
9449,San Rafael,Tamal asado aliñado,0
9450,San Rafael,Tamal asado de maíz,0
9451,San Rafael,Tamal de coco,0
9452,San Rafael,Tamal de elote,0
9453,San Rafael,tamal de maisena,0
9454,San Rafael,Tamal de maíz,0
9455,San Rafael,Tamal de maíz horneado,0
9456,San Rafael,Tamal de masa,0
9457,San Rafael,Tamal de pollo,0
9458,San Rafael,Tamal de yuca,0
9459,San Rafael,Tamal de yuca con queso,0
9460,San Rafael,Tamal dulce de coco,0
9461,San Rafael,Tamal dulce de yuca,0
9462,San Rafael,Tamal mudo,0
9463,San Rafael,tamal y tamales,0
9464,San Rafael,Tamales,0
9465,San Rafael,Tamales de cerdo,0
9466,San Rafael,Tamales de elote asados,0
9467,San Rafael,Tamales de elote en agua,0
9468,San Rafael,Tamales de maíz con carne de cerdo,0
9469,San Rafael,Tamales de plátano verde,0
9470,San Rafael,Tamales en masa de guineo negro,0
9471,San Rafael,Tamales mudos,0
9472,San Rafael,Tamales típicos navideños,0
9473,San Rafael,Tamalitos de elote,0
9474,San Rafael,Tamarindo,2
9475,San Rafael,Tanela,0
9476,San Rafael,tapas españolas,2
9477,San Rafael,tastadas de frutos rojos,0
9478,San Rafael,té,0
9479,San Rafael,Tequila,1
9480,San Rafael,típica,34
9481,San Rafael,típica y tradicional,1
9482,San Rafael,Toronja en miel,0
9483,San Rafael,Toronja rellena,0
9484,San Rafael,Toronjas rellenas de cajeta de leche,0
9485,San Rafael,torta chilena,4
9486,San Rafael,Torta de arroz,0
9487,San Rafael,Torta de arroz al horno caliente,0
9488,San Rafael,Torta de arroz dulce,0
9489,San Rafael,Torta de camarón,0
9490,San Rafael,torta de huevo,0
9491,San Rafael,Torta de níspero,0
9492,San Rafael,Torta de plátano,0
9493,San Rafael,tortas de carne,0
9494,San Rafael,Tortas de hojas de remolacha,0
9495,San Rafael,Tortas de yuca,0
9496,San Rafael,tortilla,14
9497,San Rafael,tortilla con queso,2
9498,San Rafael,Tortilla de queso,0
9499,San Rafael,tortillas aliñadas,0
9500,San Rafael,Tortillas con arracache,0
9501,San Rafael,Tortillas de maíz,0
9502,San Rafael,Tortillas de maíz cascado,0
9503,San Rafael,tortillas de zorrillo,0
9504,San Rafael,tostadas,8
9505,San Rafael,tostadas de camarón,0
9506,San Rafael,tostadas francesas,4
9507,San Rafael,trilogía de ceviche,0
9508,San Rafael,Trucha rellena,0
9509,San Rafael,turrón de coco,0
9510,San Rafael,Turrón de maíz,0
9511,San Rafael,Turrones,0
9512,San Rafael,Vigorón,0
9513,San Rafael,Vigorón especial de carnes mixtas,0
9514,San Rafael,Vigorones,0
9515,San Rafael,vino coyol,0
9516,San Rafael,Vodka,2
9517,San Rafael,vuelve a la vida,0
9518,San Rafael,wantan,2
9519,San Rafael,wantán,0
9520,San Rafael,Whisky,1
9521,San Rafael,wraps,8
9522,San Rafael,yuca,4
9523,San Rafael,yuca frita,0
9524,San Rafael,yuplón con sal,0
9525,San Rafael,yuquisalchipapicarne,0
9526,San Rafael,Zopilotillo,0
9527,San Rafael,Zopilotillo con dulce de tapa,0
9528,Santa Ana,Agua de Pipa,0
9529,Santa Ana,agua de sapo,11
9530,Santa Ana,agua dulce,1
9531,Santa Ana,Agua fresca,0
9532,Santa Ana,Aguardiente,0
9533,Santa Ana,alitas de pollo,17
9534,Santa Ana,almejas,8
9535,Santa Ana,almejas al ajillo,0
9536,Santa Ana,Almuercitos de repollo,0
9537,Santa Ana,Almuerzo campesino,0
9538,Santa Ana,Almuerzo envuelto en hoja,0
9539,Santa Ana,Almuerzo indígena,0
9540,Santa Ana,Angú de guineo,0
9541,Santa Ana,Arepas,5
9542,Santa Ana,aros de calamar fritos,0
9543,Santa Ana,arracache,1
9544,Santa Ana,Arroces,7
9545,Santa Ana,arrollados de pan,0
9546,Santa Ana,arroz cantonés,0
9547,Santa Ana,Arroz cantonés o comida china local,0
9548,Santa Ana,arroz cantonés/chino,0
9549,Santa Ana,arroz con atún,1
9550,Santa Ana,arroz con calamar,1
9551,Santa Ana,Arroz con camarones,7
9552,Santa Ana,Arroz con camarones y pollo,2
9553,Santa Ana,Arroz con cerdo,1
9554,Santa Ana,Arroz con leche,2
9555,Santa Ana,Arroz con leche con coco,0
9556,Santa Ana,Arroz con leche con miel de papaya,0
9557,Santa Ana,Arroz con mariscos,1
9558,Santa Ana,Arroz con palmito,0
9559,Santa Ana,Arroz con pescado seco,0
9560,Santa Ana,arroz con pianguas,0
9561,Santa Ana,Arroz con piña,0
9562,Santa Ana,Arroz con pollo,5
9563,Santa Ana,arroz con pulpo,0
9564,Santa Ana,Arroz de leche,0
9565,Santa Ana,Arroz de maíz,0
9566,Santa Ana,arroz frito,3
9567,Santa Ana,Arroz guacho,0
9568,Santa Ana,arroz mar y tierra,0
9569,Santa Ana,arroz paella,0
9570,Santa Ana,arrozarroz con almendras,0
9571,Santa Ana,asado,18
9572,Santa Ana,asiática,10
9573,Santa Ana,atol de ayote,0
9574,Santa Ana,Atol de maíz,0
9575,Santa Ana,Atoles,0
9576,Santa Ana,Atolillo de arroz de leche,0
9577,Santa Ana,atún aderezado,0
9578,Santa Ana,Ayote con dulce,0
9579,Santa Ana,ayote guiso,0
9580,Santa Ana,Ayote sazón en dulce,0
9581,Santa Ana,baguel de huevo,0
9582,Santa Ana,baguel de salmón,0
9583,Santa Ana,bami,0
9584,Santa Ana,banana fritters,0
9585,Santa Ana,Barbudos,0
9586,Santa Ana,batidos y frescos,1
9587,Santa Ana,bebida hiel,2
9588,Santa Ana,beefsteak,0
9589,Santa Ana,Bien me sabe,0
9590,Santa Ana,Biscocho,0
9591,Santa Ana,bisteck,39
9592,Santa Ana,Bizcocho,0
9593,Santa Ana,Bizcocho casero,0
9594,Santa Ana,Bizcocho típico de la abuela,0
9595,Santa Ana,blue crabs,0
9596,Santa Ana,Bocado de reina,0
9597,Santa Ana,bocas,38
9598,Santa Ana,bochinche de casado,0
9599,Santa Ana,bonetes,0
9600,Santa Ana,bowl de frutas con yogurt,0
9601,Santa Ana,Budin,0
9602,Santa Ana,Buñuelos,0
9603,Santa Ana,Buñuelos de naranja,0
9604,Santa Ana,burritos,22
9605,Santa Ana,Cabrilla en salsa,0
9606,Santa Ana,cacerola de queso,0
9607,Santa Ana,cachos,0
9608,Santa Ana,café,119
9609,Santa Ana,Café frío con mora,0
9610,Santa Ana,Cajeta de la paciencia,0
9611,Santa Ana,Cajeta de marañón,0
9612,Santa Ana,Cajetas con zanahoria y naranja agria,0
9613,Santa Ana,Cajetas de chayote,0
9614,Santa Ana,Cajetas de coco,0
9615,Santa Ana,Cajetas de leche,2
9616,Santa Ana,Cajetas de requesón,0
9617,Santa Ana,Cajetica cafetico,0
9618,Santa Ana,Cajetica chayote,0
9619,Santa Ana,Cajetica de dulce de coco,0
9620,Santa Ana,Cajetica linaza,0
9621,Santa Ana,Cajetica plátano,0
9622,Santa Ana,Cajetica remolacha,0
9623,Santa Ana,Cajetica sabores,0
9624,Santa Ana,Cajetica zanahoria,0
9625,Santa Ana,caldo de frijol,0
9626,Santa Ana,caldosas,0
9627,Santa Ana,caldozas,0
9628,Santa Ana,camarón a la diabla,0
9629,Santa Ana,camarón con arroz,0
9630,Santa Ana,camarón en salsa blanca,1
9631,Santa Ana,camarón en salsa criolla,0
9632,Santa Ana,camarón jumbo,0
9633,Santa Ana,camarones,79
9634,Santa Ana,camarones a la mantequilla,0
9635,Santa Ana,camarones a la milanesa,0
9636,Santa Ana,Camarones al ajillo,1
9637,Santa Ana,Camarones con arroz,0
9638,Santa Ana,camarones en salsa jalapeña,0
9639,Santa Ana,Camarones rayados con patacón,0
9640,Santa Ana,canasta de calamar,0
9641,Santa Ana,canasta de carne,1
9642,Santa Ana,canasta de pescado,0
9643,Santa Ana,canastas,5
9644,Santa Ana,canastas de camarón,0
9645,Santa Ana,canastas de ceviche,0
9646,Santa Ana,canelones,2
9647,Santa Ana,Cangrejos,5
9648,Santa Ana,cangrejos azules,0
9649,Santa Ana,capuchino frío,0
9650,Santa Ana,caracolitos con atún,0
9651,Santa Ana,carambola,0
9652,Santa Ana,Caramelo de chiverre,0
9653,Santa Ana,carbonara,8
9654,Santa Ana,caribeña,54
9655,Santa Ana,Carlota de café y chocolate,0
9656,Santa Ana,carne a la parrilla,7
9657,Santa Ana,Carne ahumada,1
9658,Santa Ana,Carne asada,5
9659,Santa Ana,Carne asada a la leña,0
9660,Santa Ana,Carne de cerdo ahumada,0
9661,Santa Ana,Carne desmechada,1
9662,Santa Ana,Carne en salsa,7
9663,Santa Ana,Carne mechada,1
9664,Santa Ana,carnes res,6
9665,Santa Ana,cas,2
9666,Santa Ana,Casado,28
9667,Santa Ana,Casado con carne de cerdo ahumada,0
9668,Santa Ana,casado con pollo,1
9669,Santa Ana,Casado de cerdo,0
9670,Santa Ana,casado tipico,0
9671,Santa Ana,casado vegetariano,0
9672,Santa Ana,Cazuela de mariscos,0
9673,Santa Ana,Cerveza,356
9674,Santa Ana,Ceviche,48
